"timestamp [UTC]",message,severityLevel,itemType,customDimensions,customMeasurements,"operation_Name","operation_Id","operation_ParentId","operation_SyntheticSource","session_Id","user_Id","user_AuthenticatedId","user_AccountId","application_Version","client_Type","client_Model","client_OS","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","client_Browser","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId,itemCount,"_ResourceId"
"3/3/2026, 1:37:24.517 PM","Step 6: Indexing to Azure AI Search...",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a84c-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:24.516 PM","Step 5: Linking check overview rows to evidence chunks (semantic similarity)...",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a84a-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:24.513 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a847-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:24.364 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a846-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:24.165 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a843-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:23.902 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a841-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:23.535 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a83e-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:23.163 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a83d-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:22.865 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a83b-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:22.678 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a839-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
"3/3/2026, 1:37:22.501 PM","HTTP Request: POST https://ai-joyeesen-5297.services.ai.azure.com/openai/v1/embeddings ""HTTP/1.1 200 OK""",1,trace,"{""InvocationId"":""905d434c-eea3-49b0-870d-9d8d686bcbb9"",""ProcessId"":""33"",""HostInstanceId"":""97f6a1eb-673b-4bc7-9084-8494daccfcfe"",""LogLevel"":""Information"",""Category"":""Function.process_ewa_queue.User""}",,"process_ewa_queue",1ade9527363618882b774c31ddb109b8,2b558526e8ea64af,,,,,,,PC,,,"0.0.0.0",,,,,"ewa-processor-prod","0--f5aa72be-b469-4a99-a9b4-3f3afd4a7938","0f322f54-c7f6-40d0-94df-bca8103cc8ee","/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod","8446d0cd-98d0-4523-aff2-3d821fdba881","azurefunctions: 4.1044.300.1","2c32a836-1706-11f1-88df-7c1e522e2492",1,"/subscriptions/2969c0b7-f92f-49b7-b7e6-d3135583ad6e/resourcegroups/ewa-mcp-rg/providers/microsoft.insights/components/ewa-processor-prod"
